chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,full_name,form,id,in_dreamteam,news,news_added,now_cost,photo,points_per_game,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,web_name_2,Team,key,pos,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type
,,141569,0,0,0,0,0,4,0,,0,Léo,Léo Bonatini,0,463,FALSE,,,50,141569.jpg,0,Bonatini,0.3,FALSE,,a,20,39,0,0,0,0,0,0,0,Bonatini,Bonatini,Wolves,Bonatini Wolves,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,443,53,440,53,436,53,443,53
,,474003,0,0,0,0,0,4,0,,0,Leonardo,Leonardo Campana,0,476,FALSE,,,50,474003.jpg,0,Campana,0.3,FALSE,,a,20,39,0,0,0,0,0,0,0,Campana,Campana,Wolves,Campana Wolves,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,456,54,453,54,451,54,456,54
,,95715,0,0,0,0,0,3,0,,0,Lucas,Lucas Rodrigues Moura da Silva,0,392,FALSE,,,70,95715.jpg,0,Rodrigues Moura da Silva,8.8,FALSE,,a,17,6,100,0,0,0,0,0,14.3,Lucas Moura,Lucas Moura,Spurs,Rodrigues Moura da Silva Spurs,M,2235,4,5,6,29,0,0,0,3,0,0,3,330,494.6,477.1,751,172.1,120,43,56,43,37,18,46,25
,,198849,0,0,0,0,0,3,0,,0,Lucas,Lucas Torreira,0,19,FALSE,,,50,198849.jpg,0,Torreira,0.1,FALSE,,a,1,3,46,0,0,0,0,0,9.2,Torreira,Torreira,Arsenal,Torreira Arsenal,M,1501,1,1,3,23,0,0,0,7,0,0,0,247,281.8,207.1,207,69.7,213,89,162,105,164,88,196,98
,,66975,0,0,0,0,0,3,0,,0,Luka,Luka Milivojevic,0,138,FALSE,,,60,66975.jpg,0,Milivojevic,0.6,FALSE,,a,6,31,81,0,0,0,0,0,13.5,Milivojevic,Milivojevic,Crystal Palace,Milivojevic Crystal Palace,M,2510,3,1,7,38,0,0,0,12,0,0,9,382,460,499.1,190,114.9,127,47,48,37,172,93,104,60
,,178304,0,0,0,0,0,4,0,,0,Lys,Lys Mousset,0,359,FALSE,,,60,178304.jpg,0,Mousset,0.4,FALSE,,a,15,49,84,0,0,0,0,0,14,Mousset,Mousset,Sheffield Utd,Mousset Sheffield Utd,F,1223,6,4,3,15,0,0,0,1,0,0,11,248,303,163.1,530,98.1,200,23,186,27,60,28,138,27
,,148508,0,0,0,0,0,3,0,,0,Mahmoud Ahmed,Mahmoud Ahmed Ibrahim Hassan,0,40,FALSE,,,55,148508.jpg,0,Ibrahim Hassan,2.5,FALSE,,a,2,7,98,0,0,0,0,0,17.8,Trézéguet,Trézéguet,Aston Villa,Ibrahim Hassan Aston Villa,M,1936,6,2,6,29,0,0,0,2,1,0,7,270,422.4,303.7,741,145.7,151,59,114,74,39,20,65,39
,,86934,0,0,0,0,0,3,0,,0,Manuel,Manuel Lanzini,0,439,FALSE,,,65,86934.jpg,0,Lanzini,0.3,FALSE,,a,19,21,50,0,0,0,0,0,7.7,Lanzini,Lanzini,West Ham,Lanzini West Ham,M,1370,0,3,2,30,0,0,0,1,0,0,3,234,219,464.8,281,96.5,253,109,58,45,122,68,141,75
,,51938,0,0,0,0,0,3,0,,0,Marc,Marc Albrighton,0,221,FALSE,,,55,51938.jpg,0,Albrighton,0.2,FALSE,,a,9,13,38,0,0,0,0,0,6.9,Albrighton,Albrighton,Leicester,Albrighton Leicester,M,857,0,3,3,11,0,0,0,2,0,0,1,185,190.6,287.9,102,58.1,265,113,124,82,229,116,231,112
,,176297,0,0,0,0,0,3,0,,0,Marcus,Marcus Rashford,0,306,FALSE,,,95,176297.jpg,0,Rashford,9.7,FALSE,,a,13,1,177,0,0,0,0,0,18.6,Rashford,Rashford,Man Utd,Rashford Man Utd,M,2645,17,8,9,29,0,0,2,3,0,0,31,665,887,563.7,1265,271.7,16,6,35,29,13,4,14,8
,,18073,0,0,0,0,0,3,0,,0,Mark,Mark Noble,0,427,FALSE,,,50,18073.jpg,0,Noble,1.2,FALSE,,a,19,21,105,0,0,0,0,0,21,Noble,Noble,West Ham,Noble West Ham,M,2675,4,4,7,44,0,0,0,5,0,0,8,504,542.2,602.2,164,131.1,97,31,29,23,192,101,82,48
,,184704,0,0,0,0,0,3,0,,0,Marvelous,Marvelous Nakamba,0,44,FALSE,,,45,184704.jpg,0,Nakamba,0.9,FALSE,,a,2,7,43,0,0,0,0,0,9.6,Nakamba,Nakamba,Aston Villa,Nakamba Aston Villa,M,1826,0,0,1,37,0,0,0,5,0,0,0,273,292.2,162.9,24,47.9,207,86,187,114,299,142,258,118
,,220688,0,0,0,0,0,3,0,,0,Mason,Mason Greenwood,0,315,FALSE,,,75,220688.jpg,0,Greenwood,16.4,FALSE,,a,13,1,103,0,0,0,0,0,13.7,Greenwood,Greenwood,Man Utd,Greenwood Man Utd,M,1303,10,1,6,13,0,0,0,0,0,0,17,430,449.6,222.7,502,117,135,52,156,102,64,33,100,59
,,184341,0,0,0,0,0,3,0,,0,Mason,Mason Mount,0,120,FALSE,,,70,184341.jpg,0,Mount,12.4,FALSE,,a,5,8,137,0,0,0,0,0,19.6,Mount,Mount,Chelsea,Mount Chelsea,M,2865,7,6,9,44,0,0,0,3,0,0,11,510,641.2,814,974,242.8,60,16,15,12,27,12,19,11
,,81183,0,0,0,0,0,4,0,,0,Matej,Matej Vydra,0,93,FALSE,,,50,81183.jpg,0,Vydra,0.9,FALSE,,a,4,90,39,0,0,0,0,0,7.8,Vydra,Vydra,Burnley,Vydra Burnley,F,807,2,1,5,7,0,0,0,0,0,0,3,112,144.2,113.3,273,53.3,289,36,215,35,126,34,243,36
0,,91651,0,0,0,0,0,3,0,,0,Mateo,Mateo Kovacic,0,107,FALSE,Suspended - unknown return date,2020-08-15T10:00:11.528964Z,55,91651.jpg,0,Kovacic,0.1,FALSE,,s,5,8,68,0,0,0,0,0,12.4,Kovacic,Kovacic,Chelsea,Kovacic Chelsea,M,2065,1,3,4,37,0,0,0,8,0,0,6,461,497,458.5,186,114,119,42,60,47,177,97,106,62
,,72222,0,0,0,0,0,3,0,,0,Mateusz,Mateusz Klich,0,198,FALSE,,,55,72222.jpg,0,Klich,1.5,FALSE,,a,10,2,0,0,0,0,0,0,0,Klich,Klich,Leeds,Klich Leeds,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,460,186,460,186,458,186,460,186
,,50229,0,0,0,0,0,3,0,,0,Matt,Matt Phillips,0,411,FALSE,,,55,50229.jpg,0,Phillips,0.5,FALSE,,a,18,35,0,0,0,0,0,0,0,Phillips,Phillips,West Brom,Phillips West Brom,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,459,185,458,185,456,185,459,185
,,56983,0,0,0,0,0,3,0,,0,Matt,Matt Ritchie,0,322,FALSE,,,50,56983.jpg,0,Ritchie,0.9,FALSE,,a,14,4,74,0,0,0,0,0,14.8,Ritchie,Ritchie,Newcastle,Ritchie Newcastle,M,1312,2,1,8,19,0,0,1,4,0,0,7,293,285.4,482.7,218,98.6,211,87,51,39,154,84,136,72
,,242166,0,0,0,0,0,3,0,,0,Matteo,Matteo Guendouzi,0,25,FALSE,,,50,242166.jpg,0,Guendouzi,0.1,FALSE,,a,1,3,48,0,0,0,0,0,9.6,Guendouzi,Guendouzi,Arsenal,Guendouzi Arsenal,M,1744,0,2,3,31,0,0,0,6,0,0,2,272,333.6,235.1,146,71.6,186,77,150,97,201,105,189,95
,,61604,0,0,0,0,0,3,0,,0,Matty,Matty James,0,222,FALSE,,,45,61604.jpg,0,James,0.3,FALSE,,a,9,13,1,0,0,0,0,0,0.2,James,James,Leicester,James Leicester,M,5,0,0,0,0,0,0,0,0,0,0,0,3,0.4,0.1,0,0.1,373,158,352,158,366,153,373,158
,,141020,0,0,0,0,0,3,0,,0,Max,Max Meyer,0,143,FALSE,,,50,141020.jpg,0,Meyer,0.1,FALSE,,a,6,31,23,0,0,0,0,0,4.6,Meyer,Meyer,Crystal Palace,Meyer Crystal Palace,M,645,0,0,1,11,0,0,0,1,0,0,0,67,68,68.9,103,23.8,323,136,254,131,228,115,305,133
,,217487,0,0,0,0,0,4,0,,0,Mbwana,Mbwana Samatta,0,49,FALSE,,,60,217487.jpg,0,Samatta,0.2,FALSE,,a,2,7,29,0,0,0,0,0,4.8,Samatta,Samatta,Aston Villa,Samatta Aston Villa,F,940,1,0,4,18,0,0,0,1,0,0,2,74,67.6,131.5,245,44.2,324,42,206,32,141,36,266,38
,,37605,0,0,0,0,0,3,0,,0,Mesut,Mesut Özil,0,1,FALSE,,,70,37605.jpg,0,Özil,8,FALSE,,a,1,3,53,0,0,0,0,0,7.6,Özil,Özil,Arsenal,Özil Arsenal,M,1439,1,3,5,20,0,0,0,1,0,0,1,256,223.6,582.9,190,99.8,250,107,34,28,173,94,134,71
,,220598,0,0,0,0,0,4,0,,0,Michael,Michael Obafemi,0,381,FALSE,,,50,220598.jpg,0,Obafemi,2.4,FALSE,,a,16,20,45,0,0,0,0,0,9,Obafemi,Obafemi,Southampton,Obafemi Southampton,F,655,3,2,3,12,0,0,0,1,0,0,2,165,170.8,130.7,235,53.4,275,33,207,33,145,37,240,35
,,57531,0,0,0,0,0,4,0,,0,Michail,Michail Antonio,0,437,FALSE,,,65,57531.jpg,0,Antonio,14.8,FALSE,,a,19,21,111,0,0,0,0,0,17.1,Antonio,Antonio,West Ham,Antonio West Ham,F,1767,10,4,3,30,0,0,0,3,0,0,8,284,552.8,377.4,1094,201.7,90,13,93,11,20,12,35,13
,,94245,0,0,0,0,0,4,0,,0,Michy,Michy Batshuayi,0,108,FALSE,,,60,94245.jpg,0,Batshuayi,0.3,FALSE,,a,5,8,28,0,0,0,0,0,4.7,Batshuayi,Batshuayi,Chelsea,Batshuayi Chelsea,F,224,1,2,0,8,0,0,0,0,0,0,1,59,61.8,42.9,185,28.3,327,43,283,44,179,43,294,44
,,179018,0,0,0,0,0,3,0,,0,Miguel,Miguel Almirón,0,339,FALSE,,,60,179018.jpg,0,Almirón,0.7,FALSE,,a,14,4,109,0,0,0,0,0,18.2,Almirón,Almirón,Newcastle,Almirón Newcastle,M,3020,4,2,12,48,0,0,0,5,0,0,5,356,481.6,450.2,750,168,124,46,63,49,38,19,48,27
,,118748,0,0,0,0,0,3,0,,0,Mohamed,Mohamed Salah,0,254,FALSE,,,120,118748.jpg,0,Salah,29.6,FALSE,,a,11,14,233,0,0,0,0,0,19.4,Salah,Salah,Liverpool,Salah Liverpool,M,2879,19,10,16,26,0,0,0,1,0,0,26,661,1061.2,834.8,2156,405.1,2,2,12,9,1,1,2,2
,,242058,0,0,0,0,0,4,0,,0,Moise,Moise Kean,0,169,FALSE,,,60,242058.jpg,0,Kean,0.4,FALSE,,a,7,11,53,0,0,0,0,0,8.8,Kean,Kean,Everton,Kean Everton,F,830,2,2,1,15,0,0,0,1,0,0,5,138,153.6,136.5,429,71.1,283,34,203,30,75,31,191,31
,,222531,0,0,0,0,0,3,0,,0,Morgan,Morgan Gibbs-White,0,473,FALSE,,,50,222531.jpg,0,Gibbs-White,0.1,FALSE,,a,20,39,11,0,0,0,0,0,2.2,Gibbs-White,Gibbs-White,Wolves,Gibbs-White Wolves,M,125,0,1,0,2,0,0,0,0,0,0,0,39,6.6,44.1,12,6.3,362,150,282,141,314,146,345,146
,,431131,0,0,0,0,0,3,0,,0,Moussa,Moussa Djenepo,0,382,FALSE,,,55,431131.jpg,0,Djenepo,0.2,FALSE,,a,16,20,40,0,0,0,0,0,7.3,Djenepo,Djenepo,Southampton,Djenepo Southampton,M,920,2,2,2,14,0,0,0,4,1,0,3,151,224.4,153.4,252,62.9,249,106,193,118,136,80,216,104
,,45268,0,0,0,0,0,3,0,,0,Moussa,Moussa Sissoko,0,385,FALSE,,,50,45268.jpg,0,Sissoko,0.2,FALSE,,a,17,6,69,0,0,0,0,0,13.8,Sissoko,Sissoko,Spurs,Sissoko Spurs,M,2451,2,1,7,31,0,0,0,8,0,0,0,386,346,275.7,189,81,181,76,129,85,174,95,171,90
,,116594,0,0,0,0,0,3,0,,0,N'Golo,N'Golo Kanté,0,113,FALSE,,,50,116594.jpg,0,Kanté,0.9,FALSE,,a,5,8,57,0,0,0,0,0,11.4,Kanté,Kanté,Chelsea,Kanté Chelsea,M,1730,3,0,3,25,0,0,0,4,0,0,2,294,422.8,424.5,214,106.3,150,58,80,57,155,85,121,67
,,175592,0,0,0,0,0,3,0,,0,Naby,Naby Keita,0,261,FALSE,,,55,175592.jpg,0,Keita,0.8,FALSE,,a,11,14,52,0,0,0,0,0,9.5,Keita,Keita,Liverpool,Keita Liverpool,M,806,2,3,5,8,0,0,0,1,0,0,3,224,281.8,234.7,169,68.7,214,90,152,99,189,100,200,99
,,83283,0,0,0,0,0,3,0,,0,Nathan,Nathan Redmond,0,365,FALSE,,,65,83283.jpg,0,Redmond,0.7,FALSE,,a,16,20,107,0,0,0,0,0,16.5,Redmond,Redmond,Southampton,Redmond Southampton,M,2763,4,4,7,51,0,0,0,2,0,0,8,412,517.2,539.1,752,181.2,111,38,41,33,36,17,41,22
,,115382,0,0,0,0,0,4,0,,0,Neal,Neal Maupay,0,68,FALSE,,,65,115382.jpg,0,Maupay,2.2,FALSE,,a,3,36,131,0,0,0,0,0,20.2,Maupay,Maupay,Brighton,Maupay Brighton,F,2763,10,3,8,36,0,0,1,3,0,0,21,361,518.6,369.2,1519,240.5,109,16,95,12,7,5,21,8
,,92259,0,0,0,0,0,3,0,,0,Neeskens,Neeskens Kebano,0,180,FALSE,,,50,92259.jpg,0,Kebano,0.4,FALSE,,a,8,54,0,0,0,0,0,0,0,Kebano,Kebano,Fulham,Kebano Fulham,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,441,173,437,173,431,172,441,173
,,62398,0,0,0,0,0,3,0,,0,Nemanja,Nemanja Matic,0,295,FALSE,,,50,62398.jpg,0,Matic,0.1,FALSE,,a,13,1,55,0,0,0,0,0,11,Matic,Matic,Man Utd,Matic Man Utd,M,1578,0,2,10,13,0,0,0,2,0,0,2,287,357.4,250.3,53,66.2,174,74,140,91,277,134,208,102
,,195735,0,0,0,0,0,3,0,,0,Nicolas,Nicolas Pépé,0,18,FALSE,,,80,195735.jpg,0,Pépé,2.3,FALSE,,a,1,3,106,0,0,0,0,0,13.2,Pépé,Pépé,Arsenal,Pépé Arsenal,M,2004,5,6,5,30,0,0,0,4,0,0,9,353,500.2,639.4,624,176.5,118,41,26,20,48,25,44,24
,,58498,0,0,0,0,0,4,0,,0,Odion,Odion Ighalo,0,293,FALSE,,,65,58498.jpg,0,Ighalo,0.3,FALSE,,a,13,1,11,0,0,0,0,0,1.7,Ighalo,Ighalo,Man Utd,Ighalo Man Utd,F,92,0,0,0,0,0,0,0,0,0,0,0,24,23,23.8,135,18.1,347,47,310,46,205,45,318,45
,,197937,0,0,0,0,0,3,0,,0,Oliver,Oliver Burke,0,424,FALSE,,,45,197937.jpg,0,Burke,0.7,FALSE,,a,18,35,0,0,0,0,0,0,0,Burke,Burke,West Brom,Burke West Brom,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,419,163,410,163,398,157,419,163
,,169432,0,0,0,0,0,4,0,,0,Oliver,Oliver McBurnie,0,357,FALSE,,,60,169432.jpg,0,McBurnie,0.6,FALSE,,a,15,49,86,0,0,0,0,0,14.3,McBurnie,McBurnie,Sheffield Utd,McBurnie Sheffield Utd,F,2105,6,1,9,25,0,0,0,4,0,0,6,300,424.4,186.9,830,143.7,149,19,171,23,33,18,66,18
,,79934,0,0,0,0,0,3,0,,0,Oliver,Oliver Norwood,0,349,FALSE,,,50,79934.jpg,0,Norwood,0.4,FALSE,,a,15,49,98,0,0,0,0,0,19.6,Norwood,Norwood,Sheffield Utd,Norwood Sheffield Utd,M,3089,1,3,13,36,0,0,0,8,0,0,6,563,608.4,808.8,100,151.8,68,19,16,13,234,118,57,33
,,209042,0,0,0,0,0,3,0,,0,Oliver,Oliver Skipp,0,404,FALSE,,,45,209042.jpg,0,Skipp,0.4,FALSE,,a,17,6,7,0,0,0,0,0,1.6,Skipp,Skipp,Spurs,Skipp Spurs,M,74,0,0,0,1,0,0,0,0,0,0,0,23,15.2,1.6,0,1.8,355,147,345,156,402,159,363,150
,,44346,0,0,0,0,0,4,0,,0,Olivier,Olivier Giroud,0,103,FALSE,,,70,44346.jpg,0,Giroud,1,FALSE,,a,5,8,68,0,0,0,0,0,9.7,Giroud,Giroud,Chelsea,Giroud Chelsea,F,988,8,1,6,16,0,0,0,1,0,0,5,253,316.2,144.8,598,105.4,193,21,202,29,51,24,122,25
,,78056,0,0,0,0,0,3,0,,0,Oriol,Oriol Romeu Vidal,0,364,FALSE,,,45,78056.jpg,0,Romeu Vidal,3.2,FALSE,,a,16,20,51,0,0,0,0,0,11.3,Oriol Romeu,Oriol Romeu,Southampton,Romeu Vidal Southampton,M,1855,0,0,5,38,0,0,0,5,0,0,1,301,333.2,272.9,69,67.6,187,78,132,87,263,129,206,101
,,217593,0,0,0,0,0,3,0,,0,Pablo,Pablo Fornals,0,450,FALSE,,,65,217593.jpg,0,Fornals,0.3,FALSE,,a,19,21,93,0,0,0,0,0,14.3,Fornals,Fornals,West Ham,Fornals West Ham,M,2167,2,6,6,35,0,0,0,3,0,0,4,346,350.4,359.7,381,109.2,179,75,96,64,85,44,112,64
,,28690,0,0,0,0,0,3,0,,0,Pablo,Pablo Hernández Domínguez,0,193,FALSE,,,60,28690.jpg,0,Hernández Domínguez,5.5,FALSE,,a,10,2,0,0,0,0,0,0,0,Hernández,Hernández,Leeds,Hernández Domínguez Leeds,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,472,194,472,194,470,194,472,194
,,60307,0,0,0,0,0,3,0,,0,Pascal,Pascal Groß,0,57,FALSE,,,60,60307.jpg,0,Groß,0.3,FALSE,,a,3,36,76,0,0,0,0,0,12.7,Groß,Groß,Brighton,Groß Brighton,M,1791,2,5,3,32,1,0,0,4,0,0,7,326,388.2,908.5,323,161.6,164,67,10,7,107,58,49,28
,,106617,0,0,0,0,0,4,0,,0,Patrick,Patrick Bamford,0,202,FALSE,,,55,106617.jpg,0,Bamford,9.9,FALSE,,a,10,2,0,0,0,0,0,0,0,Bamford,Bamford,Leeds,Bamford Leeds,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,465,58,465,58,463,58,465,58
,,74208,0,0,0,0,0,3,0,,0,Paul,Paul Pogba,0,296,FALSE,,,80,74208.jpg,0,Pogba,1.5,FALSE,,a,13,1,51,0,0,0,0,0,6.4,Pogba,Pogba,Man Utd,Pogba Man Utd,M,1202,1,4,6,9,0,0,1,1,0,0,2,215,295.8,420,193,91,205,85,83,60,171,92,149,79
,,247632,0,0,0,0,0,3,0,,0,Pedro,Pedro Neto,0,474,FALSE,,,55,247632.jpg,0,Lomba Neto,0.3,FALSE,,a,20,39,57,0,0,0,0,0,10.4,Neto,Neto,Wolves,Lomba Neto Wolves,M,920,3,3,1,12,0,0,0,3,0,0,0,194,227.8,232,260,71.8,244,103,153,100,133,78,186,94
,,209244,0,0,0,0,0,3,0,,0,Phil,Phil Foden,0,284,FALSE,,,65,209244.jpg,0,Foden,10.8,FALSE,,a,12,43,69,0,0,0,0,0,10.6,Foden,Foden,Man City,Foden Man City,M,888,5,2,4,7,0,0,0,0,0,0,4,261,312.2,301.6,466,108.1,196,82,115,75,70,36,116,65
,,54694,0,0,0,0,0,3,0,,0,Pierre-Emerick,Pierre-Emerick Aubameyang,0,4,FALSE,,,120,54694.jpg,0,Aubameyang,23.9,FALSE,,a,1,3,205,0,0,0,0,0,17.1,Aubameyang,Aubameyang,Arsenal,Aubameyang Arsenal,M,3136,22,5,10,44,0,0,0,3,1,0,37,807,1006,479.6,1369,285.2,8,4,53,41,9,3,10,6
,,132015,0,0,0,0,0,3,0,,0,Pierre-Emile,Pierre-Emile Højbjerg,0,396,FALSE,,,50,132015.jpg,0,Højbjerg,1.1,FALSE,,a,17,6,75,0,0,0,0,0,15,Højbjerg,Højbjerg,Spurs,Højbjerg Spurs,M,2750,0,3,7,51,0,0,0,5,0,0,1,412,493,469,368,133.1,121,44,57,44,90,48,78,45
,,103955,0,0,0,0,0,3,0,,0,Raheem,Raheem Sterling,0,276,FALSE,,,115,103955.jpg,0,Sterling,9.7,FALSE,,a,12,43,204,0,0,0,0,0,17.7,Sterling,Sterling,Man City,Sterling Man City,M,2651,20,6,13,31,0,0,2,5,0,0,20,642,921.6,751.3,1829,350.2,11,5,21,18,2,2,3,3
,,102057,0,0,0,0,0,4,0,,0,Raúl,Raúl Jiménez,0,460,FALSE,,,85,102057.jpg,0,Jiménez,17.1,FALSE,,a,20,39,194,0,0,0,0,0,22.8,Jiménez,Jiménez,Wolves,Jiménez Wolves,F,3241,17,7,15,36,0,0,0,3,0,0,33,685,911.6,668.2,1680,325.4,13,3,24,2,3,1,4,1
,,225796,0,0,0,0,0,2,0,,0,Reece,Reece James,0,123,FALSE,,,50,225796.jpg,0,James,2.9,FALSE,,a,5,8,61,0,0,0,0,0,12.2,James,James,Man Utd,James Man Utd,M,1510,0,2,5,23,0,0,0,1,0,0,5,373,343.6,428.8,143,91.8,183,70,76,15,202,53,148,39
,,200641,0,0,0,0,0,3,0,,0,Reiss,Reiss Nelson,0,21,FALSE,,,55,200641.jpg,0,Nelson,0.2,FALSE,,a,1,3,30,0,0,0,0,0,5.5,Nelson,Nelson,Arsenal,Nelson Arsenal,M,622,1,1,2,7,0,0,0,1,0,0,0,105,110.4,148.3,185,44.4,303,127,199,119,178,98,265,120
,,232427,0,0,0,0,0,3,0,,0,Rekeem,Rekeem Harper,0,426,FALSE,,,45,232427.jpg,0,Harper,0.5,FALSE,,a,18,35,0,0,0,0,0,0,0,Harper,Harper,West Brom,Harper West Brom,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,428,166,419,166,409,162,428,166
,,195473,0,0,0,0,0,4,0,,0,Rhian,Rhian Brewster,0,262,FALSE,,,45,195473.jpg,0,Brewster,4.1,FALSE,,a,11,14,0,0,0,0,0,0,0,Brewster,Brewster,Liverpool,Brewster Liverpool,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,418,51,409,51,397,51,418,51
,,212319,0,0,0,0,0,4,0,,0,Richarlison,Richarlison de Andrade,0,166,FALSE,,,80,212319.jpg,0,de Andrade,20.5,FALSE,,a,7,11,165,0,0,0,0,0,20.6,Richarlison,Richarlison,Everton,de Andrade Everton,F,3070,13,5,9,51,0,0,0,8,0,0,13,519,814.6,478.1,1233,252.3,26,6,55,3,15,10,18,7
,,103025,0,0,0,0,0,3,0,,0,Riyad,Riyad Mahrez,0,275,FALSE,,,85,103025.jpg,0,Mahrez,3.9,FALSE,,a,12,43,175,0,0,0,0,0,20.6,Mahrez,Mahrez,Man City,Mahrez Man City,M,1934,11,14,10,15,0,0,0,0,0,0,17,668,814.2,885.8,1094,279.5,27,9,11,8,21,9,13,7
,,90517,0,0,0,0,0,3,0,,0,Robbie,Robbie Brady,0,95,FALSE,,,50,90517.jpg,0,Brady,0.1,FALSE,,a,4,90,32,0,0,0,0,0,6.4,Brady,Brady,Burnley,Brady Burnley,M,445,1,2,1,10,0,0,0,1,0,0,0,112,118.6,102.1,128,34.9,297,124,222,124,211,108,284,126
,,18987,0,0,0,0,0,3,0,,0,Robert,Robert Snodgrass,0,428,FALSE,,,60,18987.jpg,0,Snodgrass,0.2,FALSE,,a,19,21,87,0,0,0,0,0,14.5,Snodgrass,Snodgrass,West Ham,Snodgrass West Ham,M,1504,5,5,3,33,0,0,0,4,0,0,8,312,422.2,552.1,320,129.7,152,60,37,30,108,59,84,49
,,92217,0,0,0,0,0,4,0,,0,Roberto,Roberto Firmino,0,249,FALSE,,,95,92217.jpg,0,Firmino,2.7,FALSE,,a,11,14,155,0,0,0,0,0,16.3,Firmino,Firmino,Liverpool,Firmino Liverpool,F,2985,9,9,16,26,0,0,0,0,0,0,20,592,733.6,703,1638,307.5,41,8,23,1,4,2,6,2
,,220566,0,0,0,0,0,3,0,,0,Rodrigo,Rodrigo Hernandez,0,286,FALSE,,,55,220566.jpg,0,Hernandez,0.3,FALSE,,a,12,43,92,0,0,0,0,0,16.7,Rodrigo,Rodrigo,Man City,Hernandez Man City,M,2480,3,2,14,27,0,0,0,8,0,0,5,516,599.2,532.6,193,132.3,71,21,43,34,170,91,81,47
,,155513,0,0,0,0,0,3,0,,0,Rolando,Rolando Aarons,0,337,FALSE,,,50,155513.jpg,0,Aarons,0.1,FALSE,,a,14,4,0,0,0,0,0,0,0,Aarons,Aarons,Newcastle,Aarons Newcastle,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,446,175,443,175,439,174,446,175
,,61600,0,0,0,0,0,3,0,,0,Romaine,Romaine Sawyers,0,413,FALSE,,,50,61600.jpg,0,Sawyers,0.1,FALSE,,a,18,35,0,0,0,0,0,0,0,Sawyers,Sawyers,West Brom,Sawyers West Brom,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,437,170,431,170,425,169,437,170
,,88894,0,0,0,0,0,3,0,,0,Ross,Ross Barkley,0,106,FALSE,,,60,88894.jpg,0,Barkley,0.3,FALSE,,a,5,8,61,0,0,0,0,0,10.2,Barkley,Barkley,Chelsea,Barkley Chelsea,M,1095,1,5,5,14,0,0,0,0,0,0,5,208,266,344.3,373,98.2,223,94,100,67,88,47,137,73
,,171317,0,0,0,0,0,3,0,,0,Rúben Diogo,Rúben Diogo da Silva Neves,0,466,FALSE,,,55,171317.jpg,0,da Silva Neves,1,FALSE,,a,20,39,97,0,0,0,0,0,17.6,Neves,Neves,Wolves,da Silva Neves Wolves,M,3053,2,2,13,35,0,0,0,9,0,0,7,498,538.6,445.4,307,129.1,98,32,67,50,113,63,85,50
,,126187,0,0,0,0,0,3,0,,0,Ruben,Ruben Loftus-Cheek,0,115,FALSE,,,60,126187.jpg,0,Loftus-Cheek,0.2,FALSE,,a,5,8,12,0,0,0,0,0,2,Loftus-Cheek,Loftus-Cheek,Chelsea,Loftus-Cheek Chelsea,M,203,0,1,1,3,0,0,0,0,0,0,0,37,30.8,30.2,33,9.2,342,142,299,144,293,140,337,143
,,110979,0,0,0,0,0,3,0,,0,Sadio,Sadio Mané,0,251,FALSE,,,120,110979.jpg,0,Mané,6.2,FALSE,,a,11,14,221,0,0,0,0,0,18.4,Mané,Mané,Liverpool,Mané Liverpool,M,2745,18,10,12,28,0,0,0,3,0,0,27,689,1010.2,826.6,1239,307.7,6,3,13,10,14,5,5,4
,,195864,0,0,0,0,0,3,0,,0,Sam,Sam Field,0,423,FALSE,,,50,195864.jpg,0,Field,0.1,FALSE,,a,18,35,0,0,0,0,0,0,0,Field,Field,West Brom,Field West Brom,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,451,180,448,180,445,180,451,180
